customer_id,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,customer_age,customer_birth_year,customer_year_month_name,customer_month_num,postcode,state,property_valuation,online_order,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,trans_month_name,trans_month_num,trans_week_num,AgeGroup
37,Female,46.0,Social Worker,Health,High Net Worth,No,16.0,37.0,1985.0,1985 December,12,4726.0,QLD,1.0,1.0,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,November,11.0,45,30-39
38,Female,37.0,Senior Cost Accountant,Financial Services,Affluent Customer,No,20.0,68.0,1955.0,1955 October,10,4805.0,QLD,4.0,0.0,Solex,Standard,low,medium,1289.85,74.51,39427.0,November,11.0,45,60-69
38,Female,37.0,Senior Cost Accountant,Financial Services,Affluent Customer,No,20.0,68.0,1955.0,1955 October,10,4805.0,QLD,4.0,0.0,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0,August,8.0,34,60-69
38,Female,37.0,Senior Cost Accountant,Financial Services,Affluent Customer,No,20.0,68.0,1955.0,1955 October,10,4805.0,QLD,4.0,0.0,Solex,Standard,medium,medium,1163.89,589.27,42560.0,August,8.0,32,60-69
38,Female,37.0,Senior Cost Accountant,Financial Services,Affluent Customer,No,20.0,68.0,1955.0,1955 October,10,4805.0,QLD,4.0,1.0,Solex,Standard,medium,medium,71.49,53.62,41245.0,January,1.0,4,60-69
39,Male,5.0,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,44.0,1979.0,1979 April,04,2212.0,New South Wales,10.0,0.0,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,November,11.0,47,40-49
39,Male,5.0,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,44.0,1979.0,1979 April,04,2212.0,New South Wales,10.0,0.0,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,August,8.0,35,40-49
39,Male,5.0,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,44.0,1979.0,1979 April,04,2212.0,New South Wales,10.0,0.0,Solex,Standard,high,medium,748.17,448.9,33552.0,September,9.0,38,40-49
39,Male,5.0,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,44.0,1979.0,1979 April,04,2212.0,New South Wales,10.0,0.0,Solex,Standard,medium,large,202.62,151.96,42458.0,January,1.0,3,40-49
39,Male,5.0,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,44.0,1979.0,1979 April,04,2212.0,New South Wales,10.0,1.0,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,February,2.0,6,40-49
39,Male,5.0,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,44.0,1979.0,1979 April,04,2212.0,New South Wales,10.0,1.0,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,September,9.0,37,40-49
39,Male,5.0,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,44.0,1979.0,1979 April,04,2212.0,New South Wales,10.0,0.0,Solex,Standard,low,medium,1289.85,74.51,39427.0,August,8.0,31,40-49
39,Male,5.0,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,44.0,1979.0,1979 April,04,2212.0,New South Wales,10.0,0.0,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,February,2.0,6,40-49
39,Male,5.0,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,44.0,1979.0,1979 April,04,2212.0,New South Wales,10.0,0.0,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,May,5.0,22,40-49
39,Male,5.0,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,44.0,1979.0,1979 April,04,2212.0,New South Wales,10.0,1.0,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,August,8.0,33,40-49
39,Male,5.0,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,44.0,1979.0,1979 April,04,2212.0,New South Wales,10.0,1.0,Solex,Standard,medium,large,1071.23,380.74,35160.0,October,10.0,40,40-49
39,Male,5.0,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,44.0,1979.0,1979 April,04,2212.0,New South Wales,10.0,0.0,Solex,Standard,medium,medium,1577.53,826.51,40618.0,November,11.0,47,40-49
40,Female,91.0,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,14.0,42.0,1981.0,1981 October,10,2207.0,New South Wales,8.0,1.0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,May,5.0,19,40-49
40,Female,91.0,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,14.0,42.0,1981.0,1981 October,10,2207.0,New South Wales,8.0,0.0,Solex,Standard,low,medium,1289.85,74.51,39427.0,December,12.0,50,40-49
40,Female,91.0,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,14.0,42.0,1981.0,1981 October,10,2207.0,New South Wales,8.0,1.0,Solex,Standard,medium,large,1071.23,380.74,35160.0,July,7.0,30,40-49
40,Female,91.0,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,14.0,42.0,1981.0,1981 October,10,2207.0,New South Wales,8.0,0.0,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,April,4.0,16,40-49
40,Female,91.0,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,14.0,42.0,1981.0,1981 October,10,2207.0,New South Wales,8.0,1.0,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,January,1.0,4,40-49
41,Male,64.0,Food Chemist,Health,Mass Customer,No,16.0,47.0,1976.0,1976 April,04,3350.0,VIC,9.0,1.0,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,April,4.0,15,40-49
41,Male,64.0,Food Chemist,Health,Mass Customer,No,16.0,47.0,1976.0,1976 April,04,3350.0,VIC,9.0,0.0,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,February,2.0,8,40-49
41,Male,64.0,Food Chemist,Health,Mass Customer,No,16.0,47.0,1976.0,1976 April,04,3350.0,VIC,9.0,0.0,Solex,Standard,medium,medium,478.16,298.72,34143.0,April,4.0,16,40-49
41,Male,64.0,Food Chemist,Health,Mass Customer,No,16.0,47.0,1976.0,1976 April,04,3350.0,VIC,9.0,1.0,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,July,7.0,27,40-49
41,Male,64.0,Food Chemist,Health,Mass Customer,No,16.0,47.0,1976.0,1976 April,04,3350.0,VIC,9.0,0.0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,January,1.0,4,40-49
41,Male,64.0,Food Chemist,Health,Mass Customer,No,16.0,47.0,1976.0,1976 April,04,3350.0,VIC,9.0,1.0,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,December,12.0,48,40-49
41,Male,64.0,Food Chemist,Health,Mass Customer,No,16.0,47.0,1976.0,1976 April,04,3350.0,VIC,9.0,1.0,Solex,Standard,medium,large,202.62,151.96,42458.0,November,11.0,48,40-49
41,Male,64.0,Food Chemist,Health,Mass Customer,No,16.0,47.0,1976.0,1976 April,04,3350.0,VIC,9.0,1.0,Solex,Standard,medium,medium,100.35,75.26,36367.0,November,11.0,46,40-49
42,Female,24.0,Accountant III,Manufacturing,Mass Customer,No,18.0,46.0,1977.0,1977 March,03,3931.0,VIC,10.0,1.0,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,February,2.0,5,40-49
42,Female,24.0,Accountant III,Manufacturing,Mass Customer,No,18.0,46.0,1977.0,1977 March,03,3931.0,VIC,10.0,1.0,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,August,8.0,33,40-49
42,Female,24.0,Accountant III,Manufacturing,Mass Customer,No,18.0,46.0,1977.0,1977 March,03,3931.0,VIC,10.0,0.0,Solex,Road,medium,medium,416.98,312.74,35560.0,June,6.0,22,40-49
42,Female,24.0,Accountant III,Manufacturing,Mass Customer,No,18.0,46.0,1977.0,1977 March,03,3931.0,VIC,10.0,0.0,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,September,9.0,36,40-49
43,Female,38.0,Director of Sales,Retail,Mass Customer,No,5.0,40.0,1983.0,1983 March,03,4018.0,QLD,8.0,0.0,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,January,1.0,1,40-49
43,Female,38.0,Director of Sales,Retail,Mass Customer,No,5.0,40.0,1983.0,1983 March,03,4018.0,QLD,8.0,1.0,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,October,10.0,44,40-49
43,Female,38.0,Director of Sales,Retail,Mass Customer,No,5.0,40.0,1983.0,1983 March,03,4018.0,QLD,8.0,1.0,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,July,7.0,27,40-49
43,Female,38.0,Director of Sales,Retail,Mass Customer,No,5.0,40.0,1983.0,1983 March,03,4018.0,QLD,8.0,0.0,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0,July,7.0,28,40-49
43,Female,38.0,Director of Sales,Retail,Mass Customer,No,5.0,40.0,1983.0,1983 March,03,4018.0,QLD,8.0,0.0,Solex,Road,medium,medium,416.98,312.74,35560.0,August,8.0,33,40-49
43,Female,38.0,Director of Sales,Retail,Mass Customer,No,5.0,40.0,1983.0,1983 March,03,4018.0,QLD,8.0,0.0,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,August,8.0,31,40-49
43,Female,38.0,Director of Sales,Retail,Mass Customer,No,5.0,40.0,1983.0,1983 March,03,4018.0,QLD,8.0,0.0,OHM Cycles,Road,high,large,12.01,7.21,39880.0,January,1.0,3,40-49
43,Female,38.0,Director of Sales,Retail,Mass Customer,No,5.0,40.0,1983.0,1983 March,03,4018.0,QLD,8.0,1.0,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,February,2.0,6,40-49
43,Female,38.0,Director of Sales,Retail,Mass Customer,No,5.0,40.0,1983.0,1983 March,03,4018.0,QLD,8.0,0.0,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,October,10.0,41,40-49
44,Male,63.0,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17.0,42.0,1981.0,1981 October,10,4670.0,QLD,2.0,0.0,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,May,5.0,21,40-49
44,Male,63.0,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17.0,42.0,1981.0,1981 October,10,4670.0,QLD,2.0,1.0,Solex,Standard,low,medium,945.04,507.58,40618.0,November,11.0,47,40-49
44,Male,63.0,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17.0,42.0,1981.0,1981 October,10,4670.0,QLD,2.0,1.0,Solex,Standard,medium,medium,1945.43,333.18,38193.0,April,4.0,17,40-49
44,Male,63.0,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17.0,42.0,1981.0,1981 October,10,4670.0,QLD,2.0,0.0,Solex,Standard,medium,medium,441.49,84.99,39427.0,September,9.0,39,40-49
44,Male,63.0,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17.0,42.0,1981.0,1981 October,10,4670.0,QLD,2.0,0.0,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,September,9.0,36,40-49
44,Male,63.0,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17.0,42.0,1981.0,1981 October,10,4670.0,QLD,2.0,0.0,Trek Bicycles,Standard,medium,large,2091.47,388.92,41701.0,April,4.0,16,40-49
44,Male,63.0,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17.0,42.0,1981.0,1981 October,10,4670.0,QLD,2.0,0.0,Norco Bicycles,Standard,medium,small,586.45,521.94,41533.0,November,11.0,47,40-49
45,Male,64.0,Senior Financial Analyst,Financial Services,Mass Customer,No,8.0,48.0,1975.0,1975 September,09,2480.0,New South Wales,3.0,1.0,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,July,7.0,27,40-49
45,Male,64.0,Senior Financial Analyst,Financial Services,Mass Customer,No,8.0,48.0,1975.0,1975 September,09,2480.0,New South Wales,3.0,0.0,Solex,Standard,medium,medium,71.49,53.62,41245.0,August,8.0,33,40-49
45,Male,64.0,Senior Financial Analyst,Financial Services,Mass Customer,No,8.0,48.0,1975.0,1975 September,09,2480.0,New South Wales,3.0,1.0,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,November,11.0,46,40-49
47,Male,51.0,Registered Nurse,Health,Affluent Customer,No,2.0,31.0,1992.0,1992 October,10,2322.0,New South Wales,4.0,0.0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,November,11.0,47,30-39
47,Male,51.0,Registered Nurse,Health,Affluent Customer,No,2.0,31.0,1992.0,1992 October,10,2322.0,New South Wales,4.0,1.0,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,July,7.0,30,30-39
47,Male,51.0,Registered Nurse,Health,Affluent Customer,No,2.0,31.0,1992.0,1992 October,10,2322.0,New South Wales,4.0,1.0,Solex,Standard,medium,medium,1151.96,649.49,36498.0,July,7.0,28,30-39
47,Male,51.0,Registered Nurse,Health,Affluent Customer,No,2.0,31.0,1992.0,1992 October,10,2322.0,New South Wales,4.0,0.0,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,January,1.0,3,30-39
47,Male,51.0,Registered Nurse,Health,Affluent Customer,No,2.0,31.0,1992.0,1992 October,10,2322.0,New South Wales,4.0,0.0,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,March,3.0,10,30-39
47,Male,51.0,Registered Nurse,Health,Affluent Customer,No,2.0,31.0,1992.0,1992 October,10,2322.0,New South Wales,4.0,0.0,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,August,8.0,34,30-39
47,Male,51.0,Registered Nurse,Health,Affluent Customer,No,2.0,31.0,1992.0,1992 October,10,2322.0,New South Wales,4.0,1.0,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,March,3.0,11,30-39
50,Male,38.0,Account Executive,Manufacturing,Mass Customer,Yes,16.0,43.0,1980.0,1980 October,10,2047.0,New South Wales,10.0,0.0,Giant Bicycles,Road,medium,medium,1538.99,829.65,33888.0,December,12.0,49,40-49
50,Male,38.0,Account Executive,Manufacturing,Mass Customer,Yes,16.0,43.0,1980.0,1980 October,10,2047.0,New South Wales,10.0,1.0,OHM Cycles,Standard,medium,medium,1636.9,44.71,36668.0,April,4.0,17,40-49
50,Male,38.0,Account Executive,Manufacturing,Mass Customer,Yes,16.0,43.0,1980.0,1980 October,10,2047.0,New South Wales,10.0,1.0,Norco Bicycles,Road,medium,medium,543.39,407.54,39031.0,July,7.0,29,40-49
50,Male,38.0,Account Executive,Manufacturing,Mass Customer,Yes,16.0,43.0,1980.0,1980 October,10,2047.0,New South Wales,10.0,0.0,Giant Bicycles,Road,low,small,590.26,525.33,37499.0,July,7.0,30,40-49
50,Male,38.0,Account Executive,Manufacturing,Mass Customer,Yes,16.0,43.0,1980.0,1980 October,10,2047.0,New South Wales,10.0,1.0,Giant Bicycles,Road,medium,medium,792.9,594.68,34996.0,April,4.0,14,40-49
50,Male,38.0,Account Executive,Manufacturing,Mass Customer,Yes,16.0,43.0,1980.0,1980 October,10,2047.0,New South Wales,10.0,1.0,Solex,Touring,medium,large,2083.94,675.03,38206.0,June,6.0,22,40-49
50,Male,38.0,Account Executive,Manufacturing,Mass Customer,Yes,16.0,43.0,1980.0,1980 October,10,2047.0,New South Wales,10.0,0.0,WeareA2B,Standard,medium,small,175.89,131.92,41009.0,January,1.0,3,40-49
51,Male,68.0,Computer Systems Analyst II,Retail,Mass Customer,No,18.0,63.0,1959.0,1959 December,12,4503.0,QLD,5.0,0.0,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,August,8.0,34,60-69
51,Male,68.0,Computer Systems Analyst II,Retail,Mass Customer,No,18.0,63.0,1959.0,1959 December,12,4503.0,QLD,5.0,0.0,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,January,1.0,52,60-69
51,Male,68.0,Computer Systems Analyst II,Retail,Mass Customer,No,18.0,63.0,1959.0,1959 December,12,4503.0,QLD,5.0,1.0,Solex,Standard,medium,medium,1163.89,589.27,42560.0,January,1.0,1,60-69
51,Male,68.0,Computer Systems Analyst II,Retail,Mass Customer,No,18.0,63.0,1959.0,1959 December,12,4503.0,QLD,5.0,1.0,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,September,9.0,37,60-69
51,Male,68.0,Computer Systems Analyst II,Retail,Mass Customer,No,18.0,63.0,1959.0,1959 December,12,4503.0,QLD,5.0,0.0,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,February,2.0,6,60-69
51,Male,68.0,Computer Systems Analyst II,Retail,Mass Customer,No,18.0,63.0,1959.0,1959 December,12,4503.0,QLD,5.0,1.0,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,May,5.0,21,60-69
51,Male,68.0,Computer Systems Analyst II,Retail,Mass Customer,No,18.0,63.0,1959.0,1959 December,12,4503.0,QLD,5.0,0.0,Solex,Standard,high,large,1842.92,1105.75,34996.0,November,11.0,44,60-69
51,Male,68.0,Computer Systems Analyst II,Retail,Mass Customer,No,18.0,63.0,1959.0,1959 December,12,4503.0,QLD,5.0,1.0,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,November,11.0,44,60-69
53,Female,22.0,Software Test Engineer II,Financial Services,Mass Customer,No,16.0,69.0,1954.0,1954 April,04,4350.0,QLD,3.0,0.0,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,December,12.0,51,60-69
53,Female,22.0,Software Test Engineer II,Financial Services,Mass Customer,No,16.0,69.0,1954.0,1954 April,04,4350.0,QLD,3.0,1.0,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,January,1.0,1,60-69
53,Female,22.0,Software Test Engineer II,Financial Services,Mass Customer,No,16.0,69.0,1954.0,1954 April,04,4350.0,QLD,3.0,0.0,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,August,8.0,32,60-69
53,Female,22.0,Software Test Engineer II,Financial Services,Mass Customer,No,16.0,69.0,1954.0,1954 April,04,4350.0,QLD,3.0,1.0,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,February,2.0,8,60-69
53,Female,22.0,Software Test Engineer II,Financial Services,Mass Customer,No,16.0,69.0,1954.0,1954 April,04,4350.0,QLD,3.0,0.0,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,March,3.0,9,60-69
54,Female,2.0,Sales Associate,Property,Mass Customer,Yes,18.0,57.0,1966.0,1966 July,07,2142.0,New South Wales,8.0,1.0,Solex,Standard,medium,medium,1945.43,333.18,38193.0,October,10.0,40,50-59
54,Female,2.0,Sales Associate,Property,Mass Customer,Yes,18.0,57.0,1966.0,1966 July,07,2142.0,New South Wales,8.0,1.0,OHM Cycles,Standard,medium,medium,1636.9,44.71,42710.0,August,8.0,34,50-59
54,Female,2.0,Sales Associate,Property,Mass Customer,Yes,18.0,57.0,1966.0,1966 July,07,2142.0,New South Wales,8.0,1.0,Trek Bicycles,Standard,high,medium,358.39,215.03,34556.0,February,2.0,8,50-59
54,Female,2.0,Sales Associate,Property,Mass Customer,Yes,18.0,57.0,1966.0,1966 July,07,2142.0,New South Wales,8.0,1.0,Trek Bicycles,Road,low,small,1720.7,1531.42,37668.0,October,10.0,41,50-59
54,Female,2.0,Sales Associate,Property,Mass Customer,Yes,18.0,57.0,1966.0,1966 July,07,2142.0,New South Wales,8.0,1.0,Norco Bicycles,Standard,low,medium,958.74,748.9,40303.0,May,5.0,18,50-59
54,Female,2.0,Sales Associate,Property,Mass Customer,Yes,18.0,57.0,1966.0,1966 July,07,2142.0,New South Wales,8.0,0.0,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33552.0,March,3.0,11,50-59
54,Female,2.0,Sales Associate,Property,Mass Customer,Yes,18.0,57.0,1966.0,1966 July,07,2142.0,New South Wales,8.0,0.0,Giant Bicycles,Standard,high,small,1977.36,1759.85,42172.0,October,10.0,43,50-59
55,Male,48.0,Paralegal,Financial Services,Affluent Customer,Yes,7.0,67.0,1956.0,1956 September,09,2029.0,New South Wales,10.0,0.0,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,September,9.0,38,60-69
55,Male,48.0,Paralegal,Financial Services,Affluent Customer,Yes,7.0,67.0,1956.0,1956 September,09,2029.0,New South Wales,10.0,1.0,Trek Bicycles,Standard,low,medium,1057.51,154.4,38750.0,February,2.0,5,60-69
55,Male,48.0,Paralegal,Financial Services,Affluent Customer,Yes,7.0,67.0,1956.0,1956 September,09,2029.0,New South Wales,10.0,0.0,Trek Bicycles,Standard,medium,medium,499.53,388.72,39031.0,June,6.0,23,60-69
55,Male,48.0,Paralegal,Financial Services,Affluent Customer,Yes,7.0,67.0,1956.0,1956 September,09,2029.0,New South Wales,10.0,1.0,WeareA2B,Standard,medium,small,175.89,131.92,37220.0,August,8.0,33,60-69
55,Male,48.0,Paralegal,Financial Services,Affluent Customer,Yes,7.0,67.0,1956.0,1956 September,09,2029.0,New South Wales,10.0,0.0,Solex,Standard,high,large,1842.92,1105.75,38193.0,November,11.0,46,60-69
55,Male,48.0,Paralegal,Financial Services,Affluent Customer,Yes,7.0,67.0,1956.0,1956 September,09,2029.0,New South Wales,10.0,0.0,Giant Bicycles,Standard,medium,small,1311.44,1167.18,37698.0,March,3.0,13,60-69
55,Male,48.0,Paralegal,Financial Services,Affluent Customer,Yes,7.0,67.0,1956.0,1956 September,09,2029.0,New South Wales,10.0,1.0,Norco Bicycles,Standard,medium,medium,360.4,270.3,37499.0,January,1.0,2,60-69
55,Male,48.0,Paralegal,Financial Services,Affluent Customer,Yes,7.0,67.0,1956.0,1956 September,09,2029.0,New South Wales,10.0,1.0,Solex,Standard,medium,medium,441.49,84.99,39427.0,January,1.0,1,60-69
56,Male,44.0,VP Sales,Property,Mass Customer,Yes,4.0,27.0,1996.0,1996 July,07,2127.0,New South Wales,10.0,0.0,OHM Cycles,Standard,high,medium,2005.66,1203.4,37220.0,May,5.0,18,20-29
56,Male,44.0,VP Sales,Property,Mass Customer,Yes,4.0,27.0,1996.0,1996 July,07,2127.0,New South Wales,10.0,1.0,OHM Cycles,Touring,low,medium,1073.07,933.84,38206.0,March,3.0,10,20-29
56,Male,44.0,VP Sales,Property,Mass Customer,Yes,4.0,27.0,1996.0,1996 July,07,2127.0,New South Wales,10.0,0.0,Giant Bicycles,Road,low,small,590.26,525.33,33879.0,February,2.0,7,20-29
56,Male,44.0,VP Sales,Property,Mass Customer,Yes,4.0,27.0,1996.0,1996 July,07,2127.0,New South Wales,10.0,0.0,OHM Cycles,Standard,medium,medium,235.63,125.07,38482.0,March,3.0,11,20-29
56,Male,44.0,VP Sales,Property,Mass Customer,Yes,4.0,27.0,1996.0,1996 July,07,2127.0,New South Wales,10.0,1.0,OHM Cycles,Road,high,large,12.01,7.21,40670.0,September,9.0,37,20-29
56,Male,44.0,VP Sales,Property,Mass Customer,Yes,4.0,27.0,1996.0,1996 July,07,2127.0,New South Wales,10.0,0.0,OHM Cycles,Standard,low,medium,71.16,56.93,36146.0,February,2.0,8,20-29
56,Male,44.0,VP Sales,Property,Mass Customer,Yes,4.0,27.0,1996.0,1996 July,07,2127.0,New South Wales,10.0,1.0,OHM Cycles,Touring,low,medium,1073.07,933.84,36145.0,December,12.0,52,20-29
58,Female,26.0,Office Assistant III,Financial Services,Affluent Customer,Yes,17.0,56.0,1967.0,1967 July,07,2166.0,New South Wales,9.0,1.0,OHM Cycles,Standard,high,medium,227.88,136.73,39298.0,August,8.0,33,50-59
58,Female,26.0,Office Assistant III,Financial Services,Affluent Customer,Yes,17.0,56.0,1967.0,1967 July,07,2166.0,New South Wales,9.0,1.0,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,June,6.0,25,50-59
58,Female,26.0,Office Assistant III,Financial Services,Affluent Customer,Yes,17.0,56.0,1967.0,1967 July,07,2166.0,New South Wales,9.0,0.0,Solex,Standard,high,medium,748.17,448.9,36361.0,November,11.0,46,50-59
